"dt","Temp_deg_C","pH_units","SpCond_uS_cm","HDO_mg_l","fdom_qsu_temp","fdom_turb_ife","CDOM_qsu"
"2015-09-08T18:00:00.000Z",24,7.16,201.9,7.81,32.0929272519209,72.501959919534,32.4823579575738
"2015-09-08T18:15:00.000Z",24.01,7.16,201.9,7.8,32.0915548981809,72.438785351894,32.4770280353907
"2015-09-08T18:30:00.000Z",24.03,7.15,201.7,7.78,32.0571987238511,72.5604330204485,32.4343886579256
"2015-09-08T18:45:00.000Z",24.04,7.15,201.5,7.75,31.9346414124736,72.3080158449981,32.3064705255303
"2015-09-08T19:00:00.000Z",24.06,7.13,201.4,7.73,32.0056261221221,72.3397200952625,32.370429591728
"2015-09-08T19:15:00.000Z",24.06,7.13,201.3,7.7,31.9529275639612,72.2355210578423,32.3171303698966
"2015-09-08T19:30:00.000Z",24.07,7.13,201.2,7.67,31.8355806810367,72.026211146457,32.1945421596845
"2015-09-08T19:45:00.000Z",24.08,7.12,201.1,7.65,31.8921518201214,72.0810563585818,32.2478413815158
"2015-09-08T20:00:00.000Z",24.09,7.12,201,7.63,31.843300282728,71.8681683339859,32.1945421596845
"2015-09-08T20:15:00.000Z",24.09,7.12,200.9,7.62,31.816941418589,71.7422522651868,32.1678925487688
"2015-09-08T20:30:00.000Z",24.1,7.11,200.7,7.62,31.841887671742,71.8350204348106,32.1892122375013
"2015-09-08T20:45:00.000Z",24.11,7.11,200.7,7.62,31.7666510710495,71.6443104120095,32.1092634047543
"2015-09-08T21:00:00.000Z",24.13,7.11,200.5,7.63,31.7321555938684,71.674742727184,32.0666240272892
"2015-09-08T21:15:00.000Z",24.13,7.11,200.6,7.65,31.726881265025,71.6024235696086,32.0612941051061
"2015-09-08T21:30:00.000Z",24.13,7.11,200.6,7.64,31.800721868833,71.8192529849159,32.13591301567
"2015-09-08T21:45:00.000Z",24.14,7.11,200.6,7.67,31.8256745120251,71.8530199499277,32.1572327044025
"2015-09-08T22:00:00.000Z",24.17,7.11,200.5,7.69,31.8161329560439,71.8288092647601,32.13591301567
"2015-09-08T22:15:00.000Z",24.17,7.1,200.6,7.68,31.8372404954801,72.0600853896104,32.1572327044025
"2015-09-08T22:30:00.000Z",24.19,7.11,200.7,7.68,31.8132821739156,71.9695019997519,32.1252531713037
"2015-09-08T22:45:00.000Z",24.2,7.1,200.8,7.68,31.8382488751936,72.0033569994943,32.1465728600362
"2015-09-08T23:00:00.000Z",24.23,7.12,200.9,7.7,31.8339688679778,72.0221117060771,32.1305830934868
"2015-09-08T23:15:00.000Z",24.25,7.11,201,7.7,31.9578770651617,72.367187226724,32.2478413815158
"2015-09-08T23:30:00.000Z",24.24,7.11,201.3,7.71,31.9223227269587,72.2171622875058,32.215861848417
"2015-09-08T23:45:00.000Z",24.27,7.11,201.4,7.71,31.9180599728483,72.1172031708192,32.1998720818676
"2015-09-09T00:00:00.000Z",24.31,7.12,201.6,7.72,32.0445041814345,72.6776305210294,32.3118004477135
"2015-09-09T00:15:00.000Z",24.29,7.11,201.8,7.71,32.2005776036544,72.9557689301165,32.4770280353907
"2015-09-09T00:30:00.000Z",24.33,7.12,201.9,7.73,32.2055780580218,73.0286864017411,32.4663681910244
"2015-09-09T00:45:00.000Z",24.36,7.12,202.1,7.73,32.2542784096889,73.0626208954279,32.5036776463064
"2015-09-09T01:00:00.000Z",24.38,7.12,202.3,7.73,32.2197497043049,73.0046635779176,32.4610382688413
"2015-09-09T01:15:00.000Z",24.4,7.12,202.5,7.72,32.359822755108,73.392352026852,32.5942863234197
"2015-09-09T01:30:00.000Z",24.4,7.12,202.7,7.72,32.4127385745966,73.5275366741449,32.647585545251
"2015-09-09T01:45:00.000Z",24.43,7.13,202.8,7.73,32.5409379002618,73.7639160890906,32.76484383328
"2015-09-09T02:00:00.000Z",24.46,7.12,203,7.71,32.5421315911077,73.8278523776445,32.7541839889138
"2015-09-09T02:15:00.000Z",24.48,7.12,203.1,7.7,32.549985383619,73.9699073626608,32.7541839889138
"2015-09-09T02:30:00.000Z",24.52,7.12,203.2,7.71,32.597488468616,73.9999256687284,32.7861635220126
"2015-09-09T02:45:00.000Z",24.55,7.13,203.1,7.7,32.8743390098245,74.7089912507531,33.0526596311694
"2015-09-09T03:00:00.000Z",24.55,7.12,203.3,7.68,32.8637366758096,74.5585458316364,33.0419997868031
"2015-09-09T03:15:00.000Z",24.53,7.12,203.4,7.66,32.8770134268751,74.6849953108164,33.0633194755357
"2015-09-09T03:30:00.000Z",24.56,7.12,203.4,7.64,32.9578287804688,74.9540633397738,33.1326084639164
"2015-09-09T03:45:00.000Z",24.55,7.12,203.5,7.63,32.9273506798987,74.8449260193013,33.1059588530007
"2015-09-09T04:00:00.000Z",24.51,7.12,203.5,7.61,33.0068493956977,75.0488776698928,33.2018974522972
"2015-09-09T04:15:00.000Z",24.54,7.12,203.5,7.59,33.1089000895086,75.3108576114181,33.2925061294105
"2015-09-09T04:30:00.000Z",24.53,7.11,203.5,7.58,33.1049086538585,75.3006073465237,33.2925061294105
"2015-09-09T04:45:00.000Z",24.51,7.12,203.5,7.55,33.192300780411,75.4938841457506,33.388444728707
"2015-09-09T05:00:00.000Z",24.46,7.1,203.6,7.54,33.2305356675044,75.6859381825323,33.4470738727215
"2015-09-09T05:15:00.000Z",24.45,7.11,203.6,7.52,33.1841674849941,75.5042045103613,33.4044344952564
"2015-09-09T05:30:00.000Z",24.42,7.1,203.6,7.5,33.2303743803213,75.6229528871173,33.4630636392709
"2015-09-09T05:45:00.000Z",24.41,7.11,203.6,7.49,33.4698046603732,76.2073628268718,33.7082400596951
"2015-09-09T06:00:00.000Z",24.36,7.1,203.6,7.46,33.2591933370037,75.7596732507948,33.5163628611022
"2015-09-09T06:15:00.000Z",24.34,7.1,203.6,7.44,33.2247180497485,75.5771571186478,33.4897132501865
"2015-09-09T06:30:00.000Z",24.29,7.09,203.7,7.43,33.4477320894475,76.1820784230069,33.7348896706108
"2015-09-09T06:45:00.000Z",24.26,7.09,203.7,7.41,33.4303160346309,76.2318236613792,33.7295597484277
"2015-09-09T07:00:00.000Z",24.23,7.09,203.6,7.4,33.6505361635491,76.6728029626096,33.9640763244857
"2015-09-09T07:15:00.000Z",24.2,7.08,203.7,7.4,33.6277627093815,76.5824065841878,33.9534164801194
"2015-09-09T07:30:00.000Z",24.16,7.09,203.7,7.41,33.5587175622931,76.3730132532475,33.900117258288
"2015-09-09T07:45:00.000Z",24.14,7.09,203.7,7.41,33.6666382907441,76.5873480261093,34.017375546317
"2015-09-09T08:00:00.000Z",24.13,7.09,203.6,7.43,33.7258518966841,76.8351144902548,34.0813346125147
"2015-09-09T08:15:00.000Z",24.13,7.1,203.6,7.43,33.6045423332853,76.6177141364374,33.9587464023025
"2015-09-09T08:30:00.000Z",24.14,7.1,203.6,7.47,33.7404878406068,76.8410046171029,34.0919944568809
"2015-09-09T08:45:00.000Z",24.14,7.1,203.7,7.5,33.6455384193548,76.4697302392765,33.9960558575845
"2015-09-09T09:00:00.000Z",24.27,7.11,203.6,7.63,33.3815271196202,75.9488149850904,33.6762605265963
"2015-09-09T09:15:00.000Z",24.31,7.11,203.6,7.67,33.3236752625529,75.8628502452368,33.6016416160324
"2015-09-09T09:30:00.000Z",24.36,7.11,203.7,7.71,33.2591933370037,75.5719307857714,33.5163628611022
"2015-09-09T09:45:00.000Z",24.43,7.13,203.7,7.74,33.0967552911215,75.2174677623586,33.3244856625093
"2015-09-09T10:00:00.000Z",24.46,7.13,203.7,7.79,33.3152623230609,75.6532477634258,33.5323526276516
"2015-09-09T10:15:00.000Z",24.48,7.15,203.9,7.82,33.1432151093893,75.1811538607028,33.351135273425
"2015-09-09T10:30:00.000Z",24.57,7.13,203.9,7.82,33.0466401662454,75.0578966657934,33.2178872188466
"2015-09-09T10:45:00.000Z",24.6,7.15,203.9,7.85,33.0479789109776,75.0303193801233,33.2072273744803
"2015-09-09T11:00:00.000Z",24.58,7.16,203.8,7.85,33.0081979836877,74.9284025878181,33.1752478413815
"2015-09-09T11:15:00.000Z",24.63,7.16,204,7.87,33.017472313431,74.9521603513917,33.1645879970152
"2015-09-09T11:30:00.000Z",24.63,7.16,204,7.87,33.0068597553537,74.9249746210116,33.153928152649
"2015-09-09T11:45:00.000Z",24.61,7.17,204.1,7.86,32.9564701040099,74.7341583991863,33.1112887751839
"2015-09-09T12:00:00.000Z",24.51,7.18,204.1,7.8,33.0916271715666,75.1111319944602,33.2871762072274
"2015-09-09T12:15:00.000Z",24.46,7.15,204.2,7.75,33.2358310834767,75.4807694713165,33.4524037949046
"2015-09-09T12:30:00.000Z",24.46,7.16,204.1,7.73,33.071673188336,74.8741738794613,33.2871762072274
"2015-09-09T12:45:00.000Z",24.5,7.15,204.2,7.73,33.1459140667874,75.3436093286198,33.3458053512419
"2015-09-09T13:00:00.000Z",24.44,7.14,204.2,7.68,33.0583974570792,74.9950157574837,33.2818462850442
"2015-09-09T13:15:00.000Z",24.42,7.14,204.1,7.67,33.0398314218814,75.0404431755443,33.271186440678
"2015-09-09T13:30:00.000Z",24.43,7.13,204.2,7.64,32.980298313989,74.7951235150984,33.2072273744803
"2015-09-09T13:45:00.000Z",24.48,7.13,204,7.68,32.836006858544,74.5799258556856,33.0419997868031
"2015-09-09T14:00:00.000Z",24.53,7.13,204,7.71,32.9035128718731,74.7529103260104,33.0899690864513
"2015-09-09T14:15:00.000Z",24.57,7.13,203.9,7.71,32.8186350305903,74.4431534546372,32.9887005649718
"2015-09-09T14:30:00.000Z",24.61,7.14,203.8,7.72,32.5798150308193,73.7414425385068,32.7328643001812
"2015-09-09T14:45:00.000Z",24.62,7.15,203.7,7.71,32.6898521717545,74.1138698970522,32.8394627438439
"2015-09-09T15:00:00.000Z",24.63,7.14,203.6,7.71,32.6035825484154,73.8325125270314,32.7488540667306
"2015-09-09T15:15:00.000Z",24.67,7.14,203.5,7.72,32.4547136907397,73.3317912404211,32.5836264790534
"2015-09-09T15:30:00.000Z",24.69,7.14,203.4,7.72,32.4625265870011,73.4727496065323,32.5836264790534
"2015-09-09T15:45:00.000Z",24.73,7.14,203.3,7.71,32.3612736598144,73.1845567080906,32.4663681910244
"2015-09-09T16:00:00.000Z",24.77,7.17,203.2,7.71,32.2652234930338,72.9400802800482,32.3544398251786
"2015-09-09T16:15:00.000Z",24.79,7.14,203.1,7.7,32.219816403948,72.794567333601,32.3011406033472
"2015-09-09T16:30:00.000Z",24.82,7.14,203,7.71,32.2580262472836,72.9518227915904,32.3277902142629
"2015-09-09T16:45:00.000Z",24.87,7.14,203,7.72,32.0858269822346,72.4242428674864,32.13591301567
"2015-09-09T17:00:00.000Z",24.91,7.14,203,7.73,31.9734579618936,72.1687749297083,32.0079948832747
"2015-09-09T17:15:00.000Z",24.93,7.14,203.1,7.7,32.0716654689603,72.477773552606,32.098603560388
"2015-09-09T17:30:00.000Z",24.94,7.14,203.1,7.66,32.1021442085342,72.5552591613496,32.1252531713037
"2015-09-09T17:45:00.000Z",24.94,7.13,203.1,7.63,32.1021442085342,72.52538327317,32.1252531713037
"2015-09-09T18:00:00.000Z",24.94,7.13,203.1,7.59,32.0009485334998,72.2385504196336,32.0239846498241
"2015-09-09T18:15:00.000Z",24.93,7.12,203.2,7.56,35.9272906577619,82.450602791096,35.9574672209786
"2015-09-09T18:30:00.000Z",24.92,7.11,203.2,7.53,31.9772953976026,72.2974722681719,32.0079948832747
"2015-09-09T18:45:00.000Z",24.92,7.11,203.2,7.52,32.009244258514,72.2001372672685,32.0399744163735
"2015-09-09T19:00:00.000Z",24.91,7.11,203.3,7.53,31.9628096195976,72.201170548395,31.9973350389084
"2015-09-09T19:15:00.000Z",24.9,7.11,203.4,7.54,32.0335029119137,72.4702498816604,32.0719539494723
"2015-09-09T19:30:00.000Z",24.88,7.11,203.4,7.53,32.0417794668108,72.3422114993018,32.0879437160217
"2015-09-09T19:45:00.000Z",24.86,7.11,203.5,7.51,31.9489498072201,72.1065809901114,32.0026649610916
"2015-09-09T20:00:00.000Z",24.84,7.1,203.5,7.5,32.0902277611884,72.7343753689681,32.1519027822194
"2015-09-09T20:15:00.000Z",24.83,7.11,203.5,7.5,32.0119062447394,72.355684122189,32.0772838716555
"2015-09-09T20:30:00.000Z",24.82,7.11,203.6,7.5,32.0825183835595,72.5352296382577,32.1519027822194
"2015-09-09T20:45:00.000Z",24.81,7.1,203.7,7.51,32.1265237247256,72.6172511134117,32.1998720818676
"2015-09-09T21:00:00.000Z",24.82,7.11,203.7,7.51,32.3218472886378,73.0540696782712,32.3917492804605
"2015-09-09T21:15:00.000Z",24.82,7.11,203.8,7.51,32.3005736081864,73.0902582105791,32.370429591728
"2015-09-09T21:30:00.000Z",24.83,7.11,203.8,7.51,32.4055166193793,73.3879397062949,32.4716981132075
"2015-09-09T21:45:00.000Z",24.85,7.11,203.8,7.52,32.3813806547294,73.4171413376005,32.4397185801087
"2015-09-09T22:00:00.000Z",24.87,7.11,203.8,7.51,32.5115561928246,73.688880073024,32.5623067903209
"2015-09-09T22:15:00.000Z",24.88,7.11,203.8,7.5,32.6644832007555,74.1713813613087,32.7115446114487
"2015-09-09T22:30:00.000Z",24.89,7.11,203.8,7.51,32.6684049849799,73.8759375943535,32.7115446114487
"2015-09-09T22:45:00.000Z",24.9,7.11,203.8,7.49,32.7628268156539,74.3310986996447,32.802153288562
"2015-09-09T23:00:00.000Z",24.92,7.11,203.7,7.49,32.7653673000836,74.4604618726603,32.7968233663789
"2015-09-09T23:15:00.000Z",24.93,7.11,203.6,7.48,32.9024355372656,74.7192809026664,32.9300714209573
"2015-09-09T23:30:00.000Z",24.93,7.1,203.5,7.47,32.8811337406424,74.6647109929047,32.9087517322247
"2015-09-09T23:45:00.000Z",24.94,7.1,203.3,7.45,32.9916009312054,75.040748876922,33.0153501758874
"2015-09-10T00:00:00.000Z",24.94,7.1,203.3,7.45,33.0075791956846,74.9887559079631,33.0313399424368
"2015-09-10T00:15:00.000Z",24.95,7.11,203,7.44,33.0648065917794,75.1355113096427,33.0846391642682
"2015-09-10T00:30:00.000Z",24.95,7.11,202.9,7.42,33.0807867732702,75.176502132279,33.1006289308176
"2015-09-10T00:45:00.000Z",24.94,7.1,202.8,7.41,33.1141009588787,75.4176839996007,33.1379383860996
"2015-09-10T01:00:00.000Z",24.93,7.1,202.7,7.39,33.1314298509651,75.3064381340629,33.1592580748321
"2015-09-10T01:15:00.000Z",24.92,7.1,202.5,7.37,33.2339505934507,75.6321451487196,33.2658565184948
"2015-09-10T01:30:00.000Z",24.91,7.09,202.4,7.35,33.3098249200401,75.7645287236142,33.3458053512419
"2015-09-10T01:45:00.000Z",24.89,7.09,202.4,7.34,33.2645690166806,75.9617988232191,33.3084958959599
"2015-09-10T02:00:00.000Z",24.87,7.09,202.4,7.31,33.3417281534751,75.8151480550549,33.3937746508901
"2015-09-10T02:15:00.000Z",24.86,7.09,202.3,7.3,33.3802923857786,75.9770653704136,33.4364140283552
"2015-09-10T02:30:00.000Z",24.84,7.08,202.2,7.28,33.5425053481288,76.457788712608,33.6069715382155
"2015-09-10T02:45:00.000Z",24.81,7.09,202.1,7.26,33.4666045641802,76.2622211322527,33.5430124720179
"2015-09-10T03:00:00.000Z",24.78,7.09,202.2,7.24,33.8107030521941,77.1496913752752,33.900117258288
"2015-09-10T03:15:00.000Z",24.75,7.08,202.1,7.22,33.8144520471651,77.3514524423965,33.9161070248374
"2015-09-10T03:30:00.000Z",24.72,7.07,202.1,7.2,33.4941557055638,76.5864071043071,33.6069715382155
"2015-09-10T03:45:00.000Z",24.7,7.07,202,7.18,33.6347984896508,76.6322494092919,33.7562093593434
"2015-09-10T04:00:00.000Z",24.68,7.06,202.1,7.16,33.6638707500786,76.7389387015493,33.7935188146253
"2015-09-10T04:15:00.000Z",24.65,7.06,202,7.14,33.6517162440274,76.7393719112083,33.7935188146253
"2015-09-10T04:30:00.000Z",24.61,7.06,201.8,7.13,33.6514252390516,76.7386213054874,33.8095085811747
"2015-09-10T04:45:00.000Z",24.58,7.06,201.7,7.11,33.5650218056973,76.610920673346,33.7348896706108
"2015-09-10T05:00:00.000Z",24.55,7.06,201.5,7.09,33.6589117269234,76.694387371601,33.8414881142735
"2015-09-10T05:15:00.000Z",24.52,7.05,201.4,7.08,33.6467399677667,76.6630203315707,33.8414881142735
"2015-09-10T05:30:00.000Z",24.49,7.05,201.2,7.05,33.745812201274,77.0459684789158,33.9534164801194
"2015-09-10T05:45:00.000Z",24.46,7.04,201,7.04,33.7494864327881,77.1512930819292,33.9694062466688
"2015-09-10T06:00:00.000Z",24.43,7.04,200.7,7.02,33.7055076715869,76.9099950784484,33.93742671357
"2015-09-10T06:15:00.000Z",24.4,7.04,200.5,7.01,33.7197593159636,76.9149225624584,33.9640763244857
"2015-09-10T06:30:00.000Z",24.37,7.04,200.1,6.99,33.7710194447832,77.0791560537073,34.0280353906833
"2015-09-10T06:45:00.000Z",24.33,7.03,199.8,6.98,33.6119490311466,76.7003050275286,33.8841274917386
"2015-09-10T07:00:00.000Z",24.3,7.03,199.4,6.99,33.7318917336414,77.0738394762026,34.017375546317
"2015-09-10T07:15:00.000Z",24.28,7.03,199,6.99,33.7184511393772,76.9115466633426,34.0120456241339
"2015-09-10T07:30:00.000Z",24.25,7.03,198.5,7,33.8805239332251,77.3300366359042,34.1879330561774
"2015-09-10T07:45:00.000Z",24.23,7.03,198.1,7,33.7403083845511,76.9998456485375,34.054685001599
"2015-09-10T08:00:00.000Z",24.22,7.02,197.8,7,33.7520658109785,77.0621248115381,34.0706747681484
"2015-09-10T08:15:00.000Z",24.2,7.03,197.2,7.03,33.6805507280891,76.9411190211702,34.0067157019507
"2015-09-10T08:30:00.000Z",24.19,7.03,196.7,7.08,33.7450897831849,76.9484162198631,34.0760046903315
"2015-09-10T08:45:00.000Z",24.18,7.04,196.3,7.13,33.4929607924022,76.266963217748,33.8254983477241
"2015-09-10T09:00:00.000Z",24.2,7.05,195.7,7.2,33.4693986532586,76.3009903752898,33.7935188146253
"2015-09-10T09:15:00.000Z",24.2,7.06,195.1,7.27,33.5908110962861,76.5189251044951,33.9161070248374
"2015-09-10T09:30:00.000Z",24.2,7.06,194.6,7.33,33.4218894364218,76.147057338406,33.7455495149771
"2015-09-10T09:45:00.000Z",24.21,7.07,194.4,7.36,33.4523323917771,76.2570109631948,33.7721991258928
"2015-09-10T10:00:00.000Z",24.19,7.06,194,7.33,33.4231218483067,76.1187275926266,33.7508794371602
"2015-09-10T10:15:00.000Z",24.16,7.07,193.5,7.26,33.5270600871623,76.323151521879,33.8681377251892
"2015-09-10T10:30:00.000Z",24.13,7.06,193.2,7.16,35.2237612882177,80.7500389209995,35.5950325125253
"2015-09-10T10:45:00.000Z",24.11,7.05,192.8,7.12,33.4382081859405,76.1890819623231,33.7988487368084
"2015-09-10T11:00:00.000Z",24.1,7.05,192.4,7.15,33.4288836330878,76.1020626218299,33.7935188146253
"2015-09-10T11:15:00.000Z",24.11,7.04,192.1,7.2,33.3538393725706,75.8776416913394,33.7135699818783
"2015-09-10T11:30:00.000Z",24.11,7.05,191.5,7.27,33.3274741183925,75.7785324385195,33.6869203709626
"2015-09-10T11:45:00.000Z",24.11,7.06,191.3,7.29,33.2431053050226,75.5931341427412,33.6016416160324
"2015-09-10T12:00:00.000Z",24.14,7.06,191,7.37,33.1233166024689,75.2856186062503,33.468393561454
"2015-09-10T12:15:00.000Z",24.18,7.07,190.8,7.46,33.0021510731477,75.0058229947617,33.3298155846925
"2015-09-10T12:30:00.000Z",24.21,7.09,190.5,7.56,32.9771827130572,74.9417859817875,33.2925061294105
"2015-09-10T12:45:00.000Z",24.25,7.1,190.3,7.64,32.9508924805351,74.8434468414451,33.2498667519454
"2015-09-10T13:00:00.000Z",24.25,7.11,190.1,7.66,32.9773024649865,74.9111380187188,33.2765163628611
"2015-09-10T13:15:00.000Z",24.23,7.12,190,7.66,32.7844982668232,74.4479916271927,33.0899690864513
"2015-09-10T13:30:00.000Z",24.22,7.12,190,7.65,32.8280518322287,74.5903423179814,33.1379383860996
"2015-09-10T13:45:00.000Z",24.2,7.12,189.9,7.63,32.9467972680533,74.8638712138321,33.2658565184948
"2015-09-10T14:00:00.000Z",24.17,7.11,190,7.57,32.8345717338399,74.6687009291058,33.1645879970152
"2015-09-10T14:15:00.000Z",24.14,7.11,189.8,7.53,32.9228678242702,74.7716312380911,33.2658565184948
"2015-09-10T14:30:00.000Z",24.11,7.1,189.9,7.45,32.8950839498718,74.6696014449758,33.2498667519454
"2015-09-10T14:45:00.000Z",24.1,7.1,190,7.38,32.9121872735799,74.7751446415825,33.271186440678
"2015-09-10T15:00:00.000Z",24.06,7.08,189.9,7.26,32.9647398806514,74.8789373689046,33.3404754290587
"2015-09-10T15:15:00.000Z",24.04,7.08,190,7.19,32.9778198185142,74.8505949191615,33.3617951177913
"2015-09-10T15:30:00.000Z",24.02,7.06,190.2,7.14,32.9540184337111,74.8205442777441,33.3458053512419
"2015-09-10T15:45:00.000Z",24,7.06,190,7.12,35.4368510902644,81.23814428105,35.8668585438653
"2015-09-10T16:00:00.000Z",23.99,7.06,189.9,7.12,32.9894134017427,74.8184474839103,33.3937746508901
"2015-09-10T16:15:00.000Z",23.95,7.05,189.9,7.13,32.9891875751652,74.9106499994706,33.4097644174395
"2015-09-10T16:30:00.000Z",23.93,7.04,190.1,7.13,33.4494544278081,76.1234871315552,33.8841274917386
"2015-09-10T16:45:00.000Z",23.91,7.04,190.2,7.11,33.2046175135525,75.5255208802891,33.6442809934975
"2015-09-10T17:00:00.000Z",23.86,7.04,189.1,7.15,34.0308386578319,77.589823229891,34.5023984649824
"2015-09-10T17:15:00.000Z",23.79,7.05,187.6,7.17,35.5934218524096,81.6807267218089,36.1173648864727
"2015-09-10T17:30:00.000Z",23.72,7.04,187.6,7.16,35.6680736920396,81.8757726324834,36.2239633301354
"2015-09-10T17:45:00.000Z",23.7,7.04,186.9,7.15,35.8640151317898,82.3882132751287,36.4318302952777
"2015-09-10T18:00:00.000Z",23.76,7.03,188.2,7.11,40.3007979726108,94.1853016801765,40.908964929112
"2015-09-10T18:15:00.000Z",23.74,7.03,189.6,7.08,34.0126972295419,77.6394893887798,34.5343779980812
"2015-09-10T18:30:00.000Z",23.74,7.02,190.4,7.04,33.4825070527363,76.2085114954373,33.9960558575845
"2015-09-10T18:45:00.000Z",23.72,7.02,190.7,7.01,33.1857083518219,75.414570916316,33.702910137512
"2015-09-10T19:00:00.000Z",23.69,7.03,190.9,6.99,33.2103099236712,75.5089170480002,33.7402195927939
"2015-09-10T19:15:00.000Z",23.62,7.01,191.3,6.97,33.255378494845,75.6246562807158,33.8148385033578
"2015-09-10T19:30:00.000Z",23.57,7.01,191.2,6.96,33.1879613030586,75.4827384438387,33.7668692037096
"2015-09-10T19:45:00.000Z",23.55,7.02,191.2,6.96,33.0908311565752,75.2644577831921,33.6762605265963
"2015-09-10T20:00:00.000Z",23.52,7.02,191.3,6.96,33.0944248735974,75.242580318501,33.6922502931457
"2015-09-10T20:15:00.000Z",23.49,7.02,191.3,6.96,33.0142721670528,75.0679265582205,33.6229613047649
"2015-09-10T20:30:00.000Z",23.45,7.01,191.5,6.95,33.1916903848669,75.4611117653415,33.820168425541
"2015-09-10T20:45:00.000Z",23.44,7.01,191.5,6.96,33.0987216490723,75.2536088876893,33.7295597484277
"2015-09-10T21:00:00.000Z",23.41,7.01,191.7,6.97,33.1545583144713,75.5529753885035,33.7988487368084
"2015-09-10T21:15:00.000Z",23.39,7.01,191.7,6.96,33.1830433303107,75.470107331507,33.8361581920904
"2015-09-10T21:30:00.000Z",23.38,7.01,191.7,6.97,33.1789867162624,75.5221108935776,33.8361581920904
"2015-09-10T21:45:00.000Z",23.34,7.01,191.7,6.99,33.2829087533731,75.789349994257,33.9587464023025
"2015-09-10T22:00:00.000Z",23.22,7.01,191.3,7.01,34.0164799429307,77.8426886566,34.7582347297729
"2015-09-10T22:15:00.000Z",23.22,7.02,190.9,7.02,34.0634255583236,77.835166950425,34.8062040294212
"2015-09-10T22:30:00.000Z",23.1,7.01,189.3,7.11,34.4144059861917,78.8756180851943,35.2166080375226
"2015-09-10T22:45:00.000Z",22.97,7.02,184.5,7.14,35.8415767287042,82.6046899510303,36.7356358597164
"2015-09-10T23:00:00.000Z",22.8,7.02,177.6,7.2,34.7444045409237,79.734473737432,35.6856411896386
"2015-09-10T23:15:00.000Z",22.93,7.01,181.6,7.14,33.8332604724412,77.9153036444665,34.6942756635753
"2015-09-10T23:30:00.000Z",22.91,7.01,184.7,7.09,33.7625850406826,77.2491734224772,34.6303165973777
"2015-09-10T23:45:00.000Z",22.96,7,187.9,7.04,33.5077672033445,76.5898880980635,34.3478307216715
"2015-09-11T00:00:00.000Z",23.04,7.01,190.4,7.01,33.4314126449557,76.2662063008174,34.2359023558256
"2015-09-11T00:15:00.000Z",23,7,191.2,6.99,33.4201966089932,76.3952135120019,34.2412322780087
"2015-09-11T00:30:00.000Z",22.94,7.01,191.3,7.01,33.2500134923172,75.8928417851291,34.0919944568809
"2015-09-11T00:45:00.000Z",22.91,7.01,191.4,7.03,33.6118903000379,76.7955001536312,34.4757488540667
"2015-09-11T01:00:00.000Z",22.87,7.01,190.6,7.1,33.7355901094592,77.2112583250004,34.6196567530114
"2015-09-11T01:15:00.000Z",22.78,7.02,188.8,7.1,33.8227487004495,77.501321316875,34.7475748854067
"2015-09-11T01:30:00.000Z",22.73,7.02,188.5,7.1,33.9419107258822,77.7783420186704,34.8914827843513
"2015-09-11T01:45:00.000Z",22.69,7.01,187.5,7.11,33.9562720522833,77.8478931954481,34.9234623174502
"2015-09-11T02:00:00.000Z",22.68,7.02,187.5,7.09,33.8380882693389,77.508983353944,34.8062040294212
"2015-09-11T02:15:00.000Z",22.64,7.01,188.8,7.08,33.6712022177158,77.1083742800087,34.6516362861102
"2015-09-11T02:30:00.000Z",22.64,7.02,190,7.08,33.7281725075937,77.1920447314595,34.7102654301247
"2015-09-11T02:45:00.000Z",22.64,7.01,191,7.07,33.6453066314077,76.9137253012271,34.6249866751945
"2015-09-11T03:00:00.000Z",22.63,7.02,191.5,7.06,33.5997276187197,76.8276753924983,34.5823472977294
"2015-09-11T03:15:00.000Z",22.59,7.02,191.8,7.06,33.5106804089503,76.7243892498883,34.5077283871655
"2015-09-11T03:30:00.000Z",22.55,7.01,192.1,7.08,33.6751997127161,77.0867901046678,34.6942756635753
"2015-09-11T03:45:00.000Z",22.52,7.02,192.4,7.06,33.6782355793295,77.1266016469474,34.7102654301247
"2015-09-11T04:00:00.000Z",22.47,7.02,192.4,7.07,33.6315872549097,77.0695554284595,34.683615819209
"2015-09-11T04:15:00.000Z",22.44,7.02,192.4,7.08,33.6449442938199,77.0722561834931,34.7102654301247
"2015-09-11T04:30:00.000Z",22.46,7.02,192.4,7.09,33.7049432671107,77.2918487713558,34.7635646519561
"2015-09-11T04:45:00.000Z",22.39,7.02,192.7,7.07,33.6706055198526,77.2027304040356,34.7582347297729
"2015-09-11T05:00:00.000Z",22.32,7.02,193,7.08,33.765243447066,77.4163083933612,34.8861528621682
"2015-09-11T05:15:00.000Z",22.29,7.02,193.1,7.08,33.8300472354878,77.5202566724736,34.9661016949153
"2015-09-11T05:30:00.000Z",22.25,7.02,193.3,7.09,33.792662119546,77.3911926122611,34.9447820061827
"2015-09-11T05:45:00.000Z",22.22,7.02,193.5,7.1,33.89859595821,77.6981486278601,35.0673702163948
"2015-09-11T06:00:00.000Z",22.18,7.02,193.7,7.08,33.9178271239829,77.8125766823925,35.1046796716768
"2015-09-11T06:15:00.000Z",22.18,7.03,193.7,7.08,34.0002226932951,78.0267446284167,35.189958426607
